Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method,Total_Revenue
TX-11359,2025-04-08,CUST-0181,Ergonomic Chair,Office Supplies,1,299.99,East,Consumer,Bank Transfer,299.99
TX-10307,2025-03-23,CUST-0123,Premium Tablet,Electronics,1,516.0,South,Consumer,Cash,516.0
TX-11661,2025-09-16,CUST-0108,Mechanical Keyboard,Accessories,3,88.99,West,Corporate,PayPal,266.96999999999997
TX-12431,2025-11-28,CUST-0120,Pro Laptop,Electronics,4,1116.0,West,Consumer,Bank Transfer,4464.0
TX-13990,2024-05-14,CUST-0165,4K Monitor,Electronics,1,350.0,West,Small Business,Cash,350.0
TX-11317,2025-10-11,CUST-0123,Mechanical Keyboard,Accessories,3,99.99,South,Consumer,PayPal,299.96999999999997
TX-14329,2025-12-07,CUST-0016,4K Monitor,Electronics,4,311.5,East,Consumer,PayPal,1246.0
TX-12474,2025-10-31,CUST-0294,Whiteboard,Office Supplies,7,79.99,East,Corporate,Bank Transfer,559.93
TX-12542,2024-01-30,CUST-0135,4K Monitor,Electronics,3,350.0,West,Consumer,Credit Card,1050.0
TX-11246,2024-10-04,CUST-0339,Premium Notebook,Office Supplies,1,15.5,East,Consumer,Credit Card,15.5
TX-11208,2025-08-28,CUST-0323,Mechanical Keyboard,Accessories,5,93.99,South,Corporate,Credit Card,469.95
TX-10216,2025-04-25,CUST-0390,Standing Desk,Office Supplies,3,450.0,South,Small Business,Bank Transfer,1350.0
TX-14318,2024-11-05,CUST-0081,Pro Laptop,Electronics,1,1200.0,North,Consumer,Credit Card,1200.0
TX-13107,2025-03-21,CUST-0330,Gel Pens 12-Pack,Office Supplies,6,12.99,North,Corporate,PayPal,77.94
TX-11239,2025-05-05,CUST-0080,Pro Laptop,Electronics,10,1200.0,East,Corporate,Bank Transfer,12000.0
TX-12289,2024-07-22,CUST-0227,Mechanical Keyboard,Accessories,2,99.99,West,Consumer,Credit Card,199.98
TX-12740,2025-02-03,CUST-0390,Desk Mat,Accessories,1,25.0,South,Small Business,Bank Transfer,25.0
TX-10275,2024-10-01,CUST-0188,Wireless Mouse,Accessories,9,49.99,North,Corporate,PayPal,449.91
TX-10489,2025-06-03,CUST-0324,4K Monitor,Electronics,4,350.0,North,Small Business,PayPal,1400.0
TX-11035,2025-07-22,CUST-0059,Noise-Cancelling Headphones,Electronics,4,250.0,South,Small Business,PayPal,1000.0
TX-11229,2024-10-13,CUST-0399,Wireless Mouse,Accessories,4,49.99,West,Consumer,Bank Transfer,199.96
TX-14625,2024-04-10,CUST-0259,Standing Desk,Office Supplies,7,450.0,West,Corporate,Bank Transfer,3150.0
TX-11008,2024-10-14,CUST-0364,Standing Desk,Office Supplies,1,450.0,South,Small Business,Bank Transfer,450.0
TX-14734,2025-06-27,CUST-0344,Mechanical Keyboard,Accessories,7,89.99,South,Corporate,Credit Card,629.93
TX-13168,2024-08-02,CUST-0126,USB-C Multi-Hub,Accessories,3,39.99,North,Consumer,Cash,119.97
TX-13949,2024-03-16,CUST-0024,4K Monitor,Electronics,2,322.0,North,Small Business,Bank Transfer,644.0
TX-12532,2024-10-12,CUST-0384,Wireless Mouse,Accessories,3,49.99,South,Corporate,Cash,149.97
TX-14194,2025-10-26,CUST-0119,Wireless Mouse,Accessories,2,49.99,South,Small Business,Cash,99.98
TX-11058,2024-01-31,CUST-0192,4K Monitor,Electronics,4,350.0,South,Corporate,Bank Transfer,1400.0
TX-12166,2024-02-10,CUST-0018,Wireless Mouse,Accessories,1,49.99,North,Consumer,Cash,49.99
TX-14124,2024-08-02,CUST-UNKNOWN,Premium Notebook,Office Supplies,3,15.5,South,Corporate,PayPal,46.5
TX-13423,2024-06-09,CUST-0068,Noise-Cancelling Headphones,Electronics,1,250.0,East,Small Business,Cash,250.0
TX-10281,2025-11-02,CUST-0365,Standing Desk,Office Supplies,4,387.0,West,Small Business,Cash,1548.0
TX-13618,2025-03-20,CUST-0124,Whiteboard,Office Supplies,3,79.99,West,Small Business,Credit Card,239.96999999999997
TX-11316,2025-07-10,CUST-0041,Desk Mat,Accessories,1,25.0,East,Small Business,PayPal,25.0
TX-10968,2025-11-13,CUST-0367,Mechanical Keyboard,Accessories,4,86.99,North,Consumer,PayPal,347.96
TX-13172,2024-11-03,CUST-0110,Premium Notebook,Office Supplies,4,15.5,North,Small Business,Credit Card,62.0
TX-13976,2024-02-23,CUST-0366,Standing Desk,Office Supplies,5,450.0,West,Corporate,Credit Card,2250.0
TX-13213,2024-09-04,CUST-0002,Desk Mat,Accessories,2,25.0,East,Consumer,PayPal,50.0
TX-13571,2025-07-29,CUST-0049,Standing Desk,Office Supplies,7,450.0,West,Corporate,PayPal,3150.0
TX-10619,2025-09-27,CUST-0148,Noise-Cancelling Headphones,Electronics,1,250.0,South,Small Business,Bank Transfer,250.0
TX-13282,2025-12-27,CUST-0063,Whiteboard,Office Supplies,3,79.99,West,Small Business,Bank Transfer,239.96999999999997
TX-11742,2025-04-12,CUST-0130,Premium Notebook,Office Supplies,3,15.5,West,Consumer,PayPal,46.5
TX-11390,2025-12-02,CUST-0240,Gel Pens 12-Pack,Office Supplies,9,12.99,East,Corporate,Cash,116.91
TX-14102,2024-11-16,CUST-0132,Premium Notebook,Office Supplies,10,15.5,North,Corporate,Bank Transfer,155.0
TX-11847,2024-09-26,CUST-0074,Laptop Sleeve,Accessories,2,29.99,South,Small Business,Credit Card,59.98
TX-11579,2025-12-24,CUST-0199,Noise-Cancelling Headphones,Electronics,2,250.0,West,Consumer,Cash,500.0
TX-11655,2024-09-14,CUST-0308,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Corporate,Bank Transfer,51.96
TX-12352,2025-08-07,CUST-0137,Premium Tablet,Electronics,2,600.0,South,Consumer,Bank Transfer,1200.0
TX-12212,2025-05-18,CUST-0243,Ergonomic Chair,Office Supplies,2,299.99,West,Small Business,Credit Card,599.98
TX-12020,2025-07-22,CUST-0115,Premium Tablet,Electronics,4,600.0,North,Consumer,PayPal,2400.0
TX-11956,2025-12-09,CUST-0176,Laptop Sleeve,Accessories,3,29.99,East,Small Business,Bank Transfer,89.97
TX-11307,2025-03-06,CUST-0109,Smartwatch,Electronics,4,176.0,South,Consumer,Credit Card,704.0
TX-12003,2024-09-08,CUST-0328,Noise-Cancelling Headphones,Electronics,3,250.0,South,Consumer,Credit Card,750.0
TX-14481,2025-02-18,CUST-0281,Noise-Cancelling Headphones,Electronics,3,250.0,North,Consumer,Credit Card,750.0
TX-10575,2024-09-13,CUST-UNKNOWN,Pro Laptop,Electronics,2,1200.0,West,Small Business,Cash,2400.0
TX-12360,2024-12-30,CUST-0378,4K Monitor,Electronics,4,350.0,North,Small Business,Bank Transfer,1400.0
TX-14227,2025-11-27,CUST-0380,Standing Desk,Office Supplies,1,409.5,South,Small Business,Bank Transfer,409.5
TX-14462,2025-05-08,CUST-0099,Wireless Mouse,Accessories,1,40.99,South,Consumer,Credit Card,40.99
TX-11706,2025-08-07,CUST-0101,Premium Tablet,Electronics,2,600.0,North,Consumer,PayPal,1200.0
TX-13796,2024-12-05,CUST-0339,4K Monitor,Electronics,2,350.0,East,Consumer,Bank Transfer,700.0
TX-14504,2024-01-18,CUST-0169,Laptop Sleeve,Accessories,2,29.99,North,Consumer,Bank Transfer,59.98
TX-11280,2025-04-16,CUST-0133,Premium Notebook,Office Supplies,9,15.5,East,Corporate,PayPal,139.5
TX-10861,2025-08-03,CUST-0244,Standing Desk,Office Supplies,7,450.0,East,Corporate,Credit Card,3150.0
TX-14743,2024-09-01,CUST-0109,Wireless Mouse,Accessories,2,49.99,South,Consumer,Cash,99.98
TX-11801,2025-05-30,CUST-0393,Premium Tablet,Electronics,7,600.0,East,Corporate,Credit Card,4200.0
TX-11628,2025-02-20,CUST-0267,Gel Pens 12-Pack,Office Supplies,1,12.99,West,Consumer,Cash,12.99
TX-11993,2024-06-28,CUST-0364,Premium Tablet,Electronics,2,534.0,South,Small Business,Credit Card,1068.0
TX-12639,2025-03-19,CUST-0156,Ergonomic Chair,Office Supplies,4,299.99,East,Corporate,PayPal,1199.96
TX-10269,2025-08-11,CUST-0197,Standing Desk,Office Supplies,4,450.0,South,Consumer,PayPal,1800.0
TX-10629,2024-01-31,CUST-0285,Standing Desk,Office Supplies,2,450.0,South,Consumer,Bank Transfer,900.0
TX-13081,2025-03-07,CUST-0100,USB-C Multi-Hub,Accessories,3,39.99,North,Small Business,Bank Transfer,119.97
TX-12334,2025-07-11,CUST-0007,Wireless Mouse,Accessories,3,42.99,North,Consumer,Cash,128.97
TX-12966,2025-02-27,CUST-0292,Wireless Mouse,Accessories,3,44.49,West,Corporate,Bank Transfer,133.47
TX-10300,2024-09-02,CUST-0254,Ergonomic Chair,Office Supplies,2,299.99,North,Consumer,Cash,599.98
TX-10459,2024-09-27,CUST-0067,4K Monitor,Electronics,3,350.0,North,Small Business,Credit Card,1050.0
TX-11447,2025-09-15,CUST-0387,Premium Notebook,Office Supplies,5,15.5,South,Corporate,Credit Card,77.5
TX-11472,2025-06-01,CUST-UNKNOWN,Standing Desk,Office Supplies,2,418.5,West,Small Business,Cash,837.0
TX-12046,2025-05-28,CUST-0104,Premium Tablet,Electronics,7,600.0,South,Corporate,Bank Transfer,4200.0
TX-14253,2024-12-06,CUST-0033,Laptop Sleeve,Accessories,2,29.99,East,Consumer,Bank Transfer,59.98
TX-14375,2025-07-08,CUST-0104,Mechanical Keyboard,Accessories,3,99.99,South,Corporate,PayPal,299.96999999999997
TX-12113,2025-10-20,CUST-0231,Pro Laptop,Electronics,3,1200.0,East,Small Business,PayPal,3600.0
TX-10027,2025-02-23,CUST-0080,Smartwatch,Electronics,6,200.0,East,Corporate,Bank Transfer,1200.0
TX-13894,2024-03-24,CUST-0392,Premium Tablet,Electronics,2,540.0,North,Small Business,PayPal,1080.0
TX-14641,2024-12-17,CUST-0087,Gel Pens 12-Pack,Office Supplies,4,12.99,South,Consumer,Bank Transfer,51.96
TX-10837,2025-03-14,CUST-0097,Smartwatch,Electronics,3,170.0,North,Small Business,PayPal,510.0
TX-13881,2025-11-01,CUST-0315,Gel Pens 12-Pack,Office Supplies,3,12.99,North,Small Business,Credit Card,38.97
TX-13651,2024-06-19,CUST-0358,Pro Laptop,Electronics,5,1200.0,East,Corporate,Credit Card,6000.0
TX-12008,2024-11-30,CUST-0265,Wireless Mouse,Accessories,4,49.99,West,Consumer,Cash,199.96
TX-14937,2025-12-14,CUST-0273,Gel Pens 12-Pack,Office Supplies,3,12.99,East,Consumer,Credit Card,38.97
TX-10503,2025-05-05,CUST-0246,4K Monitor,Electronics,2,329.0,South,Small Business,Cash,658.0
TX-13254,2025-07-25,CUST-0298,Premium Notebook,Office Supplies,10,12.87,West,Corporate,Cash,128.7
TX-14537,2025-02-24,CUST-0391,Gel Pens 12-Pack,Office Supplies,1,12.99,West,Consumer,Credit Card,12.99
TX-10380,2025-03-29,CUST-0165,Gel Pens 12-Pack,Office Supplies,1,12.99,West,Small Business,PayPal,12.99
TX-11851,2024-12-18,CUST-0031,Desk Mat,Accessories,3,21.0,North,Corporate,Cash,63.0
TX-11525,2024-03-20,CUST-0193,Pro Laptop,Electronics,2,1056.0,South,Small Business,Credit Card,2112.0
TX-12365,2025-03-09,CUST-0259,Smartwatch,Electronics,8,200.0,West,Corporate,Cash,1600.0
TX-13276,2025-09-19,CUST-0164,Standing Desk,Office Supplies,4,450.0,East,Consumer,PayPal,1800.0
TX-13052,2025-04-27,CUST-0062,Mechanical Keyboard,Accessories,4,99.99,North,Corporate,PayPal,399.96
TX-12884,2025-02-11,CUST-0059,Pro Laptop,Electronics,4,1200.0,South,Small Business,PayPal,4800.0
TX-12340,2025-03-15,CUST-0255,Premium Tablet,Electronics,3,600.0,South,Corporate,Credit Card,1800.0
TX-10374,2024-05-31,CUST-0291,Laptop Sleeve,Accessories,1,29.99,North,Small Business,Credit Card,29.99
TX-13308,2024-05-17,CUST-0353,Noise-Cancelling Headphones,Electronics,2,250.0,West,Corporate,Bank Transfer,500.0
TX-12381,2025-12-18,CUST-0185,Premium Notebook,Office Supplies,4,15.5,North,Consumer,PayPal,62.0
TX-14335,2024-08-08,CUST-0016,Premium Notebook,Office Supplies,4,15.5,East,Consumer,Bank Transfer,62.0
TX-10939,2025-06-24,CUST-0010,Whiteboard,Office Supplies,3,79.99,South,Small Business,Credit Card,239.96999999999997
TX-13906,2024-08-10,CUST-0278,Noise-Cancelling Headphones,Electronics,4,250.0,East,Consumer,Credit Card,1000.0
TX-14190,2024-06-02,CUST-0228,Premium Notebook,Office Supplies,1,12.87,East,Small Business,Cash,12.87
TX-12799,2025-09-25,CUST-0031,Wireless Mouse,Accessories,7,49.99,North,Corporate,Bank Transfer,349.93
TX-12147,2025-10-13,CUST-0270,Premium Tablet,Electronics,1,600.0,West,Small Business,Credit Card,600.0
TX-13872,2024-05-17,CUST-0085,Pro Laptop,Electronics,3,1080.0,North,Consumer,PayPal,3240.0
TX-14566,2024-02-28,CUST-0187,Desk Mat,Accessories,4,25.0,South,Small Business,PayPal,100.0
TX-14241,2025-06-28,CUST-0389,Premium Tablet,Electronics,2,600.0,East,Small Business,Cash,1200.0
TX-12068,2025-01-16,CUST-0333,Gel Pens 12-Pack,Office Supplies,1,12.99,South,Consumer,Bank Transfer,12.99
TX-10529,2025-07-26,CUST-0151,Ergonomic Chair,Office Supplies,10,299.99,East,Corporate,Bank Transfer,2999.9
TX-13784,2025-12-05,CUST-0019,Smartwatch,Electronics,3,200.0,West,Consumer,Bank Transfer,600.0
TX-10636,2024-04-19,CUST-0068,Pro Laptop,Electronics,3,1200.0,East,Small Business,PayPal,3600.0
TX-11269,2024-02-03,CUST-0044,Laptop Sleeve,Accessories,1,26.99,South,Consumer,Cash,26.99
TX-10185,2024-09-11,CUST-0004,Gel Pens 12-Pack,Office Supplies,2,12.99,North,Small Business,Cash,25.98
TX-13873,2024-03-02,CUST-0057,Smartwatch,Electronics,2,200.0,West,Consumer,PayPal,400.0
TX-13226,2025-07-01,CUST-0115,4K Monitor,Electronics,3,350.0,North,Consumer,Credit Card,1050.0
TX-13504,2024-09-29,CUST-0315,USB-C Multi-Hub,Accessories,2,39.99,North,Small Business,PayPal,79.98
TX-11797,2025-08-06,CUST-0134,Pro Laptop,Electronics,8,1200.0,East,Corporate,PayPal,9600.0
TX-12979,2025-10-03,CUST-0012,Ergonomic Chair,Office Supplies,4,299.99,West,Small Business,Bank Transfer,1199.96
TX-11441,2025-02-24,CUST-0362,Desk Mat,Accessories,3,25.0,South,Small Business,Credit Card,75.0
TX-13477,2024-03-10,CUST-0032,Standing Desk,Office Supplies,3,450.0,East,Corporate,Bank Transfer,1350.0
TX-14904,2025-02-02,CUST-0188,Pro Laptop,Electronics,4,1200.0,North,Corporate,Cash,4800.0
TX-11535,2025-02-16,CUST-0288,Mechanical Keyboard,Accessories,3,91.99,West,Corporate,PayPal,275.96999999999997
TX-13493,2025-10-15,CUST-UNKNOWN,Wireless Mouse,Accessories,2,43.49,South,Consumer,Bank Transfer,86.98
TX-13188,2025-02-06,CUST-0146,Premium Tablet,Electronics,4,600.0,South,Corporate,PayPal,2400.0
TX-11273,2024-02-08,CUST-0149,Premium Tablet,Electronics,4,600.0,North,Small Business,Credit Card,2400.0
TX-12467,2025-10-29,CUST-0265,Premium Tablet,Electronics,3,600.0,West,Consumer,Cash,1800.0
TX-10607,2025-01-25,CUST-0029,Premium Notebook,Office Supplies,8,15.5,South,Corporate,Cash,124.0
TX-13437,2025-11-17,CUST-0256,Gel Pens 12-Pack,Office Supplies,8,11.95,South,Corporate,Bank Transfer,95.6
TX-11712,2024-01-12,CUST-UNKNOWN,Gel Pens 12-Pack,Office Supplies,7,12.99,North,Corporate,PayPal,90.93
TX-12199,2024-04-05,CUST-0282,Whiteboard,Office Supplies,4,79.99,South,Consumer,Bank Transfer,319.96
TX-10955,2024-05-21,CUST-0220,Gel Pens 12-Pack,Office Supplies,9,12.99,West,Corporate,Bank Transfer,116.91
TX-12579,2024-03-04,CUST-0331,Noise-Cancelling Headphones,Electronics,4,250.0,South,Corporate,Cash,1000.0
TX-13953,2024-06-17,CUST-0010,Premium Notebook,Office Supplies,4,15.5,South,Small Business,Bank Transfer,62.0
TX-14451,2025-09-14,CUST-0085,Standing Desk,Office Supplies,3,450.0,North,Consumer,PayPal,1350.0
TX-13685,2024-06-30,CUST-0097,Gel Pens 12-Pack,Office Supplies,2,12.99,North,Small Business,PayPal,25.98
TX-13739,2024-05-30,CUST-0363,Wireless Mouse,Accessories,7,49.99,West,Corporate,PayPal,349.93
TX-10403,2024-06-03,CUST-0071,Noise-Cancelling Headphones,Electronics,8,205.0,South,Corporate,Cash,1640.0
TX-12071,2025-07-03,CUST-0218,Ergonomic Chair,Office Supplies,1,299.99,East,Consumer,Credit Card,299.99
TX-14784,2024-02-01,CUST-0056,Premium Notebook,Office Supplies,1,12.56,South,Consumer,PayPal,12.56
TX-11977,2025-02-01,CUST-0311,Noise-Cancelling Headphones,Electronics,4,250.0,East,Corporate,Credit Card,1000.0
TX-10158,2025-04-06,CUST-0144,Laptop Sleeve,Accessories,1,29.99,North,Small Business,PayPal,29.99
TX-11748,2024-06-12,CUST-0087,Ergonomic Chair,Office Supplies,1,299.99,South,Consumer,PayPal,299.99
TX-12909,2024-01-31,CUST-0061,Desk Mat,Accessories,1,25.0,West,Small Business,Bank Transfer,25.0
TX-13586,2024-09-03,CUST-0011,4K Monitor,Electronics,3,350.0,West,Consumer,Credit Card,1050.0
TX-10902,2025-04-24,CUST-0068,Noise-Cancelling Headphones,Electronics,4,250.0,East,Small Business,PayPal,1000.0
TX-10352,2025-09-18,CUST-0114,Laptop Sleeve,Accessories,1,25.19,North,Small Business,Cash,25.19
TX-11230,2025-10-11,CUST-0227,Noise-Cancelling Headphones,Electronics,3,250.0,West,Consumer,PayPal,750.0
TX-14697,2024-12-30,CUST-0012,Standing Desk,Office Supplies,3,450.0,West,Small Business,Cash,1350.0
TX-12140,2024-02-13,CUST-0161,Gel Pens 12-Pack,Office Supplies,1,12.99,East,Consumer,Cash,12.99
TX-10444,2025-08-26,CUST-0259,Smartwatch,Electronics,2,200.0,West,Corporate,Credit Card,400.0
TX-14978,2025-08-03,CUST-0123,Pro Laptop,Electronics,1,1200.0,South,Consumer,Credit Card,1200.0
TX-10754,2025-03-01,CUST-0190,Mechanical Keyboard,Accessories,4,99.99,South,Consumer,PayPal,399.96
TX-11737,2025-08-02,CUST-0266,Desk Mat,Accessories,1,25.0,South,Consumer,Credit Card,25.0
TX-12971,2024-10-13,CUST-0058,Standing Desk,Office Supplies,3,450.0,North,Consumer,Cash,1350.0
TX-12920,2025-12-07,CUST-0241,Premium Tablet,Electronics,5,600.0,North,Corporate,Cash,3000.0
TX-10311,2024-09-26,CUST-0365,Wireless Mouse,Accessories,4,49.99,West,Small Business,Cash,199.96
TX-10548,2025-07-29,CUST-0291,Smartwatch,Electronics,1,166.0,North,Small Business,PayPal,166.0
TX-10661,2024-04-05,CUST-0394,Premium Notebook,Office Supplies,7,15.5,West,Corporate,Cash,108.5
TX-14790,2024-05-20,CUST-0112,Noise-Cancelling Headphones,Electronics,8,250.0,West,Corporate,PayPal,2000.0
TX-11989,2024-10-02,CUST-0092,Wireless Mouse,Accessories,9,49.99,East,Corporate,Bank Transfer,449.91
TX-10306,2024-07-27,CUST-0080,USB-C Multi-Hub,Accessories,8,39.99,East,Corporate,Credit Card,319.92
TX-12335,2024-04-20,CUST-0361,Smartwatch,Electronics,1,200.0,South,Consumer,PayPal,200.0
TX-10694,2025-02-27,CUST-0123,Mechanical Keyboard,Accessories,2,99.99,South,Consumer,Cash,199.98
TX-12356,2024-06-11,CUST-0339,Wireless Mouse,Accessories,3,49.99,East,Consumer,Credit Card,149.97
TX-11927,2025-01-27,CUST-0386,Wireless Mouse,Accessories,4,49.99,North,Small Business,Bank Transfer,199.96
TX-10684,2024-01-16,CUST-0319,Laptop Sleeve,Accessories,1,29.99,North,Consumer,PayPal,29.99
TX-10749,2025-09-25,CUST-0024,Premium Tablet,Electronics,1,600.0,North,Small Business,PayPal,600.0
TX-13541,2025-09-09,CUST-0254,Premium Notebook,Office Supplies,1,15.5,North,Consumer,PayPal,15.5
TX-13494,2024-11-03,CUST-0003,Desk Mat,Accessories,2,25.0,South,Consumer,Credit Card,50.0
TX-11266,2025-02-18,CUST-0195,Pro Laptop,Electronics,3,1116.0,North,Corporate,Cash,3348.0
TX-13333,2025-02-17,CUST-0190,Whiteboard,Office Supplies,1,79.99,South,Consumer,Bank Transfer,79.99
TX-14871,2025-01-25,CUST-0241,Ergonomic Chair,Office Supplies,7,299.99,North,Corporate,PayPal,2099.9300000000003
TX-14449,2025-06-04,CUST-0164,Mechanical Keyboard,Accessories,1,89.99,East,Consumer,Cash,89.99
TX-14041,2024-01-26,CUST-0136,Ergonomic Chair,Office Supplies,10,299.99,South,Corporate,Credit Card,2999.9
TX-13083,2025-11-27,CUST-0249,Pro Laptop,Electronics,4,1200.0,North,Corporate,Credit Card,4800.0
TX-13061,2025-08-17,CUST-0393,Laptop Sleeve,Accessories,3,29.99,East,Corporate,PayPal,89.97
TX-13025,2025-04-19,CUST-0139,Ergonomic Chair,Office Supplies,4,299.99,East,Consumer,Cash,1199.96
TX-10970,2025-02-25,CUST-0042,Pro Laptop,Electronics,4,1200.0,South,Small Business,PayPal,4800.0
TX-10013,2025-07-17,CUST-0019,Ergonomic Chair,Office Supplies,3,299.99,West,Consumer,Bank Transfer,899.97
TX-10873,2025-08-07,CUST-0377,Wireless Mouse,Accessories,10,49.99,South,Corporate,Bank Transfer,499.90000000000003
TX-10808,2024-10-22,CUST-0218,Desk Mat,Accessories,2,22.5,East,Consumer,Credit Card,45.0
TX-13198,2024-10-16,CUST-0137,Whiteboard,Office Supplies,4,64.79,South,Consumer,PayPal,259.16
TX-10514,2024-01-06,CUST-0004,Laptop Sleeve,Accessories,1,29.99,North,Small Business,Credit Card,29.99
TX-14498,2024-10-29,CUST-0187,Standing Desk,Office Supplies,2,450.0,South,Small Business,Credit Card,900.0
TX-10409,2024-12-18,CUST-0053,Whiteboard,Office Supplies,3,75.19,East,Small Business,PayPal,225.57
TX-13458,2025-03-07,CUST-0393,Smartwatch,Electronics,8,162.0,East,Corporate,Cash,1296.0
TX-14368,2025-04-02,CUST-0105,Premium Notebook,Office Supplies,4,15.5,West,Consumer,Bank Transfer,62.0
TX-10207,2025-10-20,CUST-0269,Gel Pens 12-Pack,Office Supplies,8,12.99,East,Corporate,PayPal,103.92
TX-13271,2025-02-06,CUST-0398,Laptop Sleeve,Accessories,3,29.99,North,Corporate,Credit Card,89.97
TX-10458,2024-06-30,CUST-0039,Premium Tablet,Electronics,1,546.0,South,Consumer,Cash,546.0
TX-13523,2024-08-24,CUST-0143,Noise-Cancelling Headphones,Electronics,2,250.0,North,Consumer,Credit Card,500.0
TX-12430,2024-11-18,CUST-0360,Smartwatch,Electronics,1,200.0,North,Small Business,Bank Transfer,200.0
TX-13711,2024-02-23,CUST-0344,Standing Desk,Office Supplies,7,450.0,South,Corporate,Bank Transfer,3150.0
TX-10110,2024-01-28,CUST-0203,USB-C Multi-Hub,Accessories,2,39.99,South,Small Business,Cash,79.98
TX-13800,2025-02-23,CUST-0258,4K Monitor,Electronics,4,350.0,South,Small Business,Bank Transfer,1400.0
TX-11107,2025-04-19,CUST-0146,Whiteboard,Office Supplies,9,79.99,South,Corporate,Credit Card,719.91
TX-11883,2024-03-12,CUST-0253,Whiteboard,Office Supplies,1,79.99,South,Consumer,Cash,79.99
TX-11713,2025-08-14,CUST-0208,Standing Desk,Office Supplies,4,450.0,East,Consumer,Bank Transfer,1800.0
TX-14015,2024-12-11,CUST-0052,Smartwatch,Electronics,3,200.0,South,Small Business,Bank Transfer,600.0
TX-14137,2025-08-23,CUST-0050,Noise-Cancelling Headphones,Electronics,1,250.0,West,Consumer,Bank Transfer,250.0
TX-10552,2025-11-20,CUST-0397,Desk Mat,Accessories,1,25.0,West,Consumer,Cash,25.0
TX-11439,2024-12-31,CUST-0113,Premium Notebook,Office Supplies,3,15.5,West,Small Business,Bank Transfer,46.5
TX-12270,2024-06-20,CUST-0071,Premium Notebook,Office Supplies,10,15.5,South,Corporate,Bank Transfer,155.0
TX-13144,2025-12-15,CUST-0030,Mechanical Keyboard,Accessories,2,99.99,North,Consumer,Credit Card,199.98
