Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method
TX-11142,2025-02-01,CUST-0164,Standing Desk,Office Supplies,2.0,450.0,East,Consumer,Credit Card
TX-12358,2024-03-26,CUST-0228,4K Monitor,Electronics ,3.0,350.0,East,Small Business,Credit Card
TX-11198,2024-11-02,CUST-0275,Ergonomic Chair,Office Supplies,4.0,269.99,West,Small Business,Cash
TX-10085,2024-09-06,CUST-0224,Desk Mat, accessories,1.0,25.0, North ,Small Business,Cash
TX-11518,2025-08-14,CUST-0013,Standing Desk,Office Supplies,4.0,450.0,East,Consumer,Bank Transfer
TX-10516,2024-09-16,CUST-0134,Desk Mat, accessories,7.0,25.0,,Corporate,Bank Transfer
TX-11381,2024-03-07,CUST-0151,Smartwatch,Electronics ,2.0,200.0,East,Corporate,PayPal
TX-12716,2025-05-08,CUST-0253,Ergonomic Chair,Office Supplies,1.0,299.99,south,Consumer,Cash
TX-13129,2024-01-13,CUST-0164,Ergonomic Chair,Office Supplies,3.0,299.99,,Consumer,Credit Card
TX-11014,2025-10-18,CUST-0166,Gel Pens 12-Pack,Office Supplies,3.0,12.99,East,Small Business,Credit Card
TX-10128,2024-02-13,CUST-0373,Whiteboard,Office Supplies,8.0,79.99,East,Corporate,Bank Transfer
TX-11364,2024-09-01,CUST-0052,Standing Desk,Office Supplies,4.0,450.0,south,Small Business,Cash
TX-14238,2024-09-13,CUST-0211,Desk Mat, accessories,10.0,25.0,East,Corporate,Bank Transfer
TX-13428,2024-04-18,CUST-0296,Premium Tablet,Electronics ,5.0,600.0,south,Corporate,Bank Transfer
TX-10891,2024-06-21,CUST-0026,Whiteboard,Office Supplies,4.0,64.79,East,Small Business,Bank Transfer
TX-12793,2025-06-29,CUST-0294,Premium Notebook,Office Supplies,4.0,15.5,East,Corporate,Bank Transfer
TX-14233,2024-03-21,CUST-0141,Whiteboard,Office Supplies,1.0,79.99,West,Small Business,Credit Card
TX-11359,2025-04-08,CUST-0181,Ergonomic Chair,Office Supplies,1.0,299.99,East,Consumer,Bank Transfer
TX-10307,2025-03-23,CUST-0123,Premium Tablet,Electronics ,1.0,516.0,south,Consumer,Cash
TX-11661,2025-09-16,CUST-0108,Mechanical Keyboard, accessories,,88.99,West,Corporate,PayPal
TX-12431,2025-11-28,CUST-0120,Pro Laptop,Electronics ,4.0,1116.0,West,Consumer,Bank Transfer
TX-13990,2024-05-14,CUST-0165,4K Monitor,Electronics ,1.0,350.0,West,Small Business,Cash
TX-11317,2025-10-11,CUST-0123,Mechanical Keyboard, accessories,3.0,99.99,south,Consumer,PayPal
TX-14329,2025-12-07,CUST-0016,4K Monitor,Electronics ,4.0,311.5,East,Consumer,PayPal
TX-12474,2025-10-31,CUST-0294,Whiteboard,Office Supplies,7.0,79.99,East,Corporate,Bank Transfer
TX-12542,2024-01-30,CUST-0135,4K Monitor,Electronics ,3.0,350.0,West,Consumer,Credit Card
TX-11246,2024-10-04,CUST-0339,Premium Notebook,Office Supplies,1.0,15.5,East,Consumer,Credit Card
TX-11208,2025-08-28,CUST-0323,Mechanical Keyboard, accessories,5.0,93.99,south,Corporate,Credit Card
TX-10216,2025-04-25,CUST-0390,Standing Desk,Office Supplies,3.0,450.0,south,Small Business,Bank Transfer
TX-14318,2024-11-05,CUST-0081,Pro Laptop,Electronics ,1.0,1200.0, North ,Consumer,Credit Card
TX-13107,2025-03-21,CUST-0330,Gel Pens 12-Pack,Office Supplies,6.0,12.99, North ,Corporate,PayPal
TX-11239,2025-05-05,CUST-0080,Pro Laptop,Electronics ,10.0,1200.0,East,Corporate,Bank Transfer
TX-12289,2024-07-22,CUST-0227,Mechanical Keyboard, accessories,2.0,99.99,West,Consumer,Credit Card
TX-12740,2025-02-03,CUST-0390,Desk Mat, accessories,1.0,25.0,south,Small Business,Bank Transfer
TX-10275,2024-10-01,CUST-0188,Wireless Mouse, accessories,9.0,49.99, North ,Corporate,PayPal
TX-10489,2025-06-03,CUST-0324,4K Monitor,Electronics ,4.0,350.0, North ,Small Business,PayPal
TX-11035,2025-07-22,CUST-0059,Noise-Cancelling Headphones,Electronics ,4.0,250.0,south,Small Business,PayPal
TX-11229,2024-10-13,CUST-0399,Wireless Mouse, accessories,4.0,49.99,West,Consumer,Bank Transfer
TX-14625,2024-04-10,CUST-0259,Standing Desk,Office Supplies,7.0,450.0,West,Corporate,Bank Transfer
TX-11008,2024-10-14,CUST-0364,Standing Desk,Office Supplies,1.0,450.0,south,Small Business,Bank Transfer
TX-14734,2025-06-27,CUST-0344,Mechanical Keyboard, accessories,7.0,89.99,south,Corporate,Credit Card
TX-13168,2024-08-02,CUST-0126,USB-C Multi-Hub, accessories,3.0,39.99, North ,Consumer,Cash
TX-13949,2024-03-16,CUST-0024,4K Monitor,Electronics ,2.0,322.0, North ,Small Business,Bank Transfer
TX-12532,2024-10-12,CUST-0384,Wireless Mouse, accessories,3.0,49.99,south,Corporate,Cash
TX-14194,2025-10-26,CUST-0119,Wireless Mouse, accessories,2.0,49.99,,Small Business,Cash
TX-11058,2024-01-31,CUST-0192,4K Monitor,Electronics ,4.0,350.0,,Corporate,Bank Transfer
TX-12166,2024-02-10,CUST-0018,Wireless Mouse, accessories,1.0,49.99, North ,Consumer,Cash
TX-14124,2024-08-02,,Premium Notebook,Office Supplies,3.0,15.5,south,Corporate,PayPal
TX-13423,2024-06-09,CUST-0068,Noise-Cancelling Headphones,Electronics ,1.0,250.0,East,Small Business,Cash
TX-10281,2025-11-02,CUST-0365,Standing Desk,Office Supplies,4.0,387.0,West,Small Business,Cash
TX-13618,2025-03-20,CUST-0124,Whiteboard,Office Supplies,3.0,79.99,West,Small Business,Credit Card
TX-11316,2025-07-10,CUST-0041,Desk Mat, accessories,1.0,25.0,East,Small Business,PayPal
TX-12413,2024-09-16,CUST-0186,Ergonomic Chair,Office Supplies,1.0,299.99, North ,Small Business,Cash
TX-10968,2025-11-13,CUST-0367,Mechanical Keyboard, accessories,4.0,86.99, North ,Consumer,PayPal
TX-13172,2024-11-03,CUST-0110,Premium Notebook,Office Supplies,4.0,15.5, North ,Small Business,Credit Card
TX-13976,2024-02-23,CUST-0366,Standing Desk,Office Supplies,5.0,450.0,West,Corporate,Credit Card
TX-13213,2024-09-04,CUST-0002,Desk Mat, accessories,2.0,25.0,East,Consumer,PayPal
TX-13571,2025-07-29,CUST-0049,Standing Desk,Office Supplies,7.0,450.0,West,Corporate,PayPal
TX-10619,2025-09-27,CUST-0148,Noise-Cancelling Headphones,Electronics ,1.0,250.0,south,Small Business,Bank Transfer
TX-13282,2025-12-27,CUST-0063,Whiteboard,Office Supplies,3.0,79.99,West,Small Business,Bank Transfer
TX-11742,2025-04-12,CUST-0130,Premium Notebook,Office Supplies,3.0,15.5,West,Consumer,PayPal
TX-11390,2025-12-02,CUST-0240,Gel Pens 12-Pack,Office Supplies,9.0,12.99,East,Corporate,Cash
TX-14102,2024-11-16,CUST-0132,Premium Notebook,Office Supplies,10.0,15.5, North ,Corporate,Bank Transfer
TX-11847,2024-09-26,CUST-0074,Laptop Sleeve, accessories,2.0,29.99,south,Small Business,Credit Card
TX-11579,2025-12-24,CUST-0199,Noise-Cancelling Headphones,Electronics ,2.0,250.0,West,Consumer,Cash
TX-11655,2024-09-14,CUST-0308,Gel Pens 12-Pack,Office Supplies,4.0,12.99, North ,Corporate,Bank Transfer
TX-12352,2025-08-07,CUST-0137,Premium Tablet,Electronics ,2.0,600.0,south,Consumer,Bank Transfer
TX-12212,2025-05-18,CUST-0243,Ergonomic Chair,Office Supplies,2.0,299.99,West,Small Business,Credit Card
TX-12020,2025-07-22,CUST-0115,Premium Tablet,Electronics ,4.0,600.0, North ,Consumer,PayPal
TX-12653,2025-09-30,CUST-0120,Premium Tablet,Electronics ,1.0,600.0,West,Consumer,PayPal
TX-11956,2025-12-09,CUST-0176,Laptop Sleeve, accessories,,29.99,East,Small Business,Bank Transfer
TX-11307,2025-03-06,CUST-0109,Smartwatch,Electronics ,4.0,176.0,south,Consumer,Credit Card
TX-12003,2024-09-08,CUST-0328,Noise-Cancelling Headphones,Electronics ,3.0,250.0,,Consumer,Credit Card
TX-14481,2025-02-18,CUST-0281,Noise-Cancelling Headphones,Electronics ,3.0,250.0, North ,Consumer,Credit Card
TX-10575,2024-09-13,,Pro Laptop,Electronics ,2.0,1200.0,West,Small Business,Cash
TX-12360,2024-12-30,CUST-0378,4K Monitor,Electronics ,4.0,350.0, North ,Small Business,Bank Transfer
TX-14227,2025-11-27,CUST-0380,Standing Desk,Office Supplies,1.0,409.5,south,Small Business,Bank Transfer
TX-14462,2025-05-08,CUST-0099,Wireless Mouse, accessories,1.0,40.99,south,Consumer,Credit Card
TX-11706,2025-08-07,CUST-0101,Premium Tablet,Electronics ,2.0,600.0, North ,Consumer,PayPal
TX-13796,2024-12-05,CUST-0339,4K Monitor,Electronics ,2.0,350.0,East,Consumer,Bank Transfer
TX-14504,2024-01-18,CUST-0169,Laptop Sleeve, accessories,2.0,29.99, North ,Consumer,Bank Transfer
TX-11280,2025-04-16,CUST-0133,Premium Notebook,Office Supplies,9.0,15.5,East,Corporate,PayPal
TX-10861,2025-08-03,CUST-0244,Standing Desk,Office Supplies,7.0,450.0,East,Corporate,Credit Card
TX-14743,2024-09-01,CUST-0109,Wireless Mouse, accessories,2.0,49.99,south,Consumer,Cash
TX-11801,2025-05-30,CUST-0393,Premium Tablet,Electronics ,7.0,600.0,East,Corporate,Credit Card
TX-11628,2025-02-20,CUST-0267,Gel Pens 12-Pack,Office Supplies,1.0,12.99,West,Consumer,Cash
TX-11993,2024-06-28,CUST-0364,Premium Tablet,Electronics ,2.0,534.0,south,Small Business,Credit Card
TX-12639,2025-03-19,CUST-0156,Ergonomic Chair,Office Supplies,4.0,299.99,East,Corporate,PayPal
TX-10269,2025-08-11,CUST-0197,Standing Desk,Office Supplies,4.0,450.0,south,Consumer,PayPal
TX-10629,2024-01-31,CUST-0285,Standing Desk,Office Supplies,2.0,450.0,south,Consumer,Bank Transfer
TX-13081,2025-03-07,CUST-0100,USB-C Multi-Hub, accessories,3.0,39.99, North ,Small Business,Bank Transfer
TX-12334,2025-07-11,CUST-0007,Wireless Mouse, accessories,3.0,42.99, North ,Consumer,Cash
TX-12966,2025-02-27,CUST-0292,Wireless Mouse, accessories,3.0,44.49,West,Corporate,Bank Transfer
TX-10300,2024-09-02,CUST-0254,Ergonomic Chair,Office Supplies,2.0,299.99, North ,Consumer,Cash
TX-10459,2024-09-27,CUST-0067,4K Monitor,Electronics ,3.0,350.0, North ,Small Business,Credit Card
TX-11447,2025-09-15,CUST-0387,Premium Notebook,Office Supplies,5.0,15.5,south,Corporate,Credit Card
TX-11472,2025-06-01,,Standing Desk,Office Supplies,2.0,418.5,West,Small Business,Cash
TX-12046,2025-05-28,CUST-0104,Premium Tablet,Electronics ,7.0,600.0,south,Corporate,Bank Transfer
TX-14253,2024-12-06,CUST-0033,Laptop Sleeve, accessories,2.0,29.99,East,Consumer,Bank Transfer
TX-14375,2025-07-08,CUST-0104,Mechanical Keyboard, accessories,,99.99,south,Corporate,PayPal
TX-12113,2025-10-20,CUST-0231,Pro Laptop,Electronics ,3.0,1200.0,East,Small Business,PayPal
TX-10027,2025-02-23,CUST-0080,Smartwatch,Electronics ,6.0,200.0,East,Corporate,Bank Transfer
TX-13894,2024-03-24,CUST-0392,Premium Tablet,Electronics ,2.0,540.0, North ,Small Business,PayPal
TX-14641,2024-12-17,CUST-0087,Gel Pens 12-Pack,Office Supplies,4.0,12.99,south,Consumer,Bank Transfer
TX-10837,2025-03-14,CUST-0097,Smartwatch,Electronics ,3.0,170.0, North ,Small Business,PayPal
TX-13881,2025-11-01,CUST-0315,Gel Pens 12-Pack,Office Supplies,3.0,12.99, North ,Small Business,Credit Card
TX-13651,2024-06-19,CUST-0358,Pro Laptop,Electronics ,5.0,1200.0,East,Corporate,Credit Card
TX-12008,2024-11-30,CUST-0265,Wireless Mouse, accessories,4.0,49.99,West,Consumer,Cash
TX-14937,2025-12-14,CUST-0273,Gel Pens 12-Pack,Office Supplies,3.0,12.99,East,Consumer,Credit Card
TX-10503,2025-05-05,CUST-0246,4K Monitor,Electronics ,2.0,329.0,,Small Business,Cash
TX-13254,2025-07-25,CUST-0298,Premium Notebook,Office Supplies,10.0,12.87,West,Corporate,Cash
TX-14537,2025-02-24,CUST-0391,Gel Pens 12-Pack,Office Supplies,1.0,12.99,West,Consumer,Credit Card
TX-10380,2025-03-29,CUST-0165,Gel Pens 12-Pack,Office Supplies,1.0,12.99,West,Small Business,PayPal
TX-11851,12/18/2024,CUST-0031,Desk Mat, accessories,3.0,21.0, North ,Corporate,Cash
TX-11525,2024-03-20,CUST-0193,Pro Laptop,Electronics ,2.0,1056.0,south,Small Business,Credit Card
TX-12365,2025-03-09,CUST-0259,Smartwatch,Electronics ,8.0,200.0,West,Corporate,Cash
TX-13276,2025-09-19,CUST-0164,Standing Desk,Office Supplies,4.0,450.0,East,Consumer,PayPal
TX-13052,2025-04-27,CUST-0062,Mechanical Keyboard, accessories,4.0,99.99, North ,Corporate,PayPal
TX-12884,2025-02-11,CUST-0059,Pro Laptop,Electronics ,4.0,1200.0,south,Small Business,PayPal
TX-12340,2025-03-15,CUST-0255,Premium Tablet,Electronics ,3.0,600.0,south,Corporate,Credit Card
TX-10374,2024-05-31,CUST-0291,Laptop Sleeve, accessories,1.0,29.99, North ,Small Business,Credit Card
TX-13308,2024-05-17,CUST-0353,Noise-Cancelling Headphones,Electronics ,2.0,250.0,West,Corporate,Bank Transfer
TX-12381,2025-12-18,CUST-0185,Premium Notebook,Office Supplies,4.0,15.5, North ,Consumer,PayPal
TX-14335,2024-08-08,CUST-0016,Premium Notebook,Office Supplies,4.0,15.5,East,Consumer,Bank Transfer
TX-10939,2025-06-24,CUST-0010,Whiteboard,Office Supplies,,79.99,south,Small Business,Credit Card
TX-13906,2024-08-10,CUST-0278,Noise-Cancelling Headphones,Electronics ,4.0,250.0,East,Consumer,Credit Card
TX-14190,2024-06-02,CUST-0228,Premium Notebook,Office Supplies,1.0,12.87,East,Small Business,Cash
TX-12799,2025-09-25,CUST-0031,Wireless Mouse, accessories,7.0,49.99, North ,Corporate,Bank Transfer
TX-12147,2025-10-13,CUST-0270,Premium Tablet,Electronics ,1.0,600.0,West,Small Business,Credit Card
TX-13872,2024-05-17,CUST-0085,Pro Laptop,Electronics ,3.0,1080.0, North ,Consumer,PayPal
TX-14566,2024-02-28,CUST-0187,Desk Mat, accessories,4.0,25.0,south,Small Business,PayPal
TX-14241,2025-06-28,CUST-0389,Premium Tablet,Electronics ,2.0,600.0,East,Small Business,Cash
TX-12068,2025-01-16,CUST-0333,Gel Pens 12-Pack,Office Supplies,1.0,12.99,south,Consumer,Bank Transfer
TX-10529,2025-07-26,CUST-0151,Ergonomic Chair,Office Supplies,10.0,299.99,East,Corporate,Bank Transfer
TX-13784,2025-12-05,CUST-0019,Smartwatch,Electronics ,3.0,200.0,West,Consumer,Bank Transfer
TX-10636,2024-04-19,CUST-0068,Pro Laptop,Electronics ,3.0,1200.0,East,Small Business,PayPal
TX-11269,2024-02-03,CUST-0044,Laptop Sleeve, accessories,1.0,26.99,south,Consumer,Cash
TX-10185,2024-09-11,CUST-0004,Gel Pens 12-Pack,Office Supplies,2.0,12.99, North ,Small Business,Cash
TX-13873,2024-03-02,CUST-0057,Smartwatch,Electronics ,2.0,200.0,West,Consumer,PayPal
TX-13226,2025-07-01,CUST-0115,4K Monitor,Electronics ,3.0,350.0, North ,Consumer,Credit Card
TX-13504,2024-09-29,CUST-0315,USB-C Multi-Hub, accessories,2.0,39.99, North ,Small Business,PayPal
TX-11797,2025-08-06,CUST-0134,Pro Laptop,Electronics ,8.0,1200.0,East,Corporate,PayPal
TX-12979,2025-10-03,CUST-0012,Ergonomic Chair,Office Supplies,4.0,299.99,West,Small Business,Bank Transfer
TX-11441,2025-02-24,CUST-0362,Desk Mat, accessories,3.0,25.0,south,Small Business,Credit Card
TX-13477,2024-03-10,CUST-0032,Standing Desk,Office Supplies,3.0,450.0,East,Corporate,Bank Transfer
TX-14904,2025-02-02,CUST-0188,Pro Laptop,Electronics ,4.0,1200.0, North ,Corporate,Cash
TX-11535,2025-02-16,CUST-0288,Mechanical Keyboard, accessories,3.0,91.99,West,Corporate,PayPal
TX-13493,2025-10-15,,Wireless Mouse, accessories,2.0,43.49,south,Consumer,Bank Transfer
TX-13188,2025-02-06,CUST-0146,Premium Tablet,Electronics ,4.0,600.0,south,Corporate,PayPal
TX-11273,2024-02-08,CUST-0149,Premium Tablet,Electronics ,4.0,600.0, North ,Small Business,Credit Card
TX-12467,2025-10-29,CUST-0265,Premium Tablet,Electronics ,3.0,600.0,West,Consumer,Cash
TX-10607,2025-01-25,CUST-0029,Premium Notebook,Office Supplies,8.0,15.5,south,Corporate,Cash
TX-13437,2025-11-17,CUST-0256,Gel Pens 12-Pack,Office Supplies,8.0,11.95,,Corporate,Bank Transfer
TX-11712,2024-01-12,,Gel Pens 12-Pack,Office Supplies,7.0,12.99, North ,Corporate,PayPal
TX-12199,2024-04-05,CUST-0282,Whiteboard,Office Supplies,4.0,79.99,south,Consumer,Bank Transfer
TX-10955,2024-05-21,CUST-0220,Gel Pens 12-Pack,Office Supplies,9.0,12.99,West,Corporate,Bank Transfer
TX-12579,2024-03-04,CUST-0331,Noise-Cancelling Headphones,Electronics ,4.0,250.0,,Corporate,Cash
TX-13953,2024-06-17,CUST-0010,Premium Notebook,Office Supplies,4.0,15.5,south,Small Business,Bank Transfer
TX-14451,2025-09-14,CUST-0085,Standing Desk,Office Supplies,3.0,450.0, North ,Consumer,PayPal
TX-13685,2024-06-30,CUST-0097,Gel Pens 12-Pack,Office Supplies,2.0,12.99, North ,Small Business,PayPal
TX-13739,2024-05-30,CUST-0363,Wireless Mouse, accessories,7.0,49.99,West,Corporate,PayPal
TX-10403,2024-06-03,CUST-0071,Noise-Cancelling Headphones,Electronics ,8.0,205.0,south,Corporate,Cash
TX-12071,2025-07-03,CUST-0218,Ergonomic Chair,Office Supplies,1.0,299.99,East,Consumer,Credit Card
TX-14784,2024-02-01,CUST-0056,Premium Notebook,Office Supplies,1.0,12.56,south,Consumer,PayPal
TX-11977,2025-02-01,CUST-0311,Noise-Cancelling Headphones,Electronics ,4.0,250.0,East,Corporate,Credit Card
TX-10158,2025-04-06,CUST-0144,Laptop Sleeve, accessories,1.0,29.99, North ,Small Business,PayPal
TX-11748,2024-06-12,CUST-0087,Ergonomic Chair,Office Supplies,1.0,299.99,south,Consumer,PayPal
TX-12909,2024-01-31,CUST-0061,Desk Mat, accessories,1.0,25.0,West,Small Business,Bank Transfer
TX-13586,2024-09-03,CUST-0011,4K Monitor,Electronics ,3.0,350.0,West,Consumer,Credit Card
TX-10902,2025-04-24,CUST-0068,Noise-Cancelling Headphones,Electronics ,4.0,250.0,East,Small Business,PayPal
TX-10352,2025-09-18,CUST-0114,Laptop Sleeve, accessories,1.0,25.19, North ,Small Business,Cash
TX-11230,2025-10-11,CUST-0227,Noise-Cancelling Headphones,Electronics ,3.0,250.0,West,Consumer,PayPal
TX-14697,2024-12-30,CUST-0012,Standing Desk,Office Supplies,3.0,450.0,West,Small Business,Cash
TX-12140,2024-02-13,CUST-0161,Gel Pens 12-Pack,Office Supplies,1.0,12.99,East,Consumer,Cash
TX-10444,2025-08-26,CUST-0259,Smartwatch,Electronics ,2.0,200.0,West,Corporate,Credit Card
TX-14978,2025-08-03,CUST-0123,Pro Laptop,Electronics ,1.0,1200.0,south,Consumer,Credit Card
TX-10754,2025-03-01,CUST-0190,Mechanical Keyboard, accessories,4.0,99.99,south,Consumer,PayPal
TX-11737,2025-08-02,CUST-0266,Desk Mat, accessories,1.0,25.0,south,Consumer,Credit Card
TX-12971,2024-10-13,CUST-0058,Standing Desk,Office Supplies,3.0,450.0, North ,Consumer,Cash
TX-11600,2025-10-14,CUST-0217,Ergonomic Chair,Office Supplies,2.0,299.99,south,Small Business,Bank Transfer
TX-12920,2025-12-07,CUST-0241,Premium Tablet,Electronics ,5.0,600.0, North ,Corporate,Cash
TX-10311,2024-09-26,CUST-0365,Wireless Mouse, accessories,4.0,49.99,West,Small Business,Cash
TX-10548,2025-07-29,CUST-0291,Smartwatch,Electronics ,1.0,166.0, North ,Small Business,PayPal
TX-10661,2024-04-05,CUST-0394,Premium Notebook,Office Supplies,7.0,15.5,West,Corporate,Cash
TX-14790,2024-05-20,CUST-0112,Noise-Cancelling Headphones,Electronics ,8.0,250.0,West,Corporate,PayPal
TX-11989,2024-10-02,CUST-0092,Wireless Mouse, accessories,9.0,49.99,East,Corporate,Bank Transfer
TX-10306,2024-07-27,CUST-0080,USB-C Multi-Hub, accessories,8.0,39.99,East,Corporate,Credit Card
TX-12335,04/20/2024,CUST-0361,Smartwatch,Electronics ,1.0,200.0,south,Consumer,PayPal
TX-10694,2025-02-27,CUST-0123,Mechanical Keyboard, accessories,2.0,99.99,south,Consumer,Cash
TX-12356,2024-06-11,CUST-0339,Wireless Mouse, accessories,3.0,49.99,East,Consumer,Credit Card
TX-11927,2025-01-27,CUST-0386,Wireless Mouse, accessories,4.0,49.99, North ,Small Business,Bank Transfer
TX-10684,2024-01-16,CUST-0319,Laptop Sleeve, accessories,1.0,29.99, North ,Consumer,PayPal
TX-10749,2025-09-25,CUST-0024,Premium Tablet,Electronics ,1.0,600.0, North ,Small Business,PayPal
TX-13541,09/09/2025,CUST-0254,Premium Notebook,Office Supplies,1.0,15.5, North ,Consumer,PayPal
TX-13494,2024-11-03,CUST-0003,Desk Mat, accessories,2.0,25.0,south,Consumer,Credit Card
TX-11266,2025-02-18,CUST-0195,Pro Laptop,Electronics ,,1116.0, North ,Corporate,Cash
TX-13333,2025-02-17,CUST-0190,Whiteboard,Office Supplies,1.0,79.99,south,Consumer,Bank Transfer
TX-14871,2025-01-25,CUST-0241,Ergonomic Chair,Office Supplies,7.0,299.99, North ,Corporate,PayPal
TX-14449,2025-06-04,CUST-0164,Mechanical Keyboard, accessories,1.0,89.99,East,Consumer,Cash
TX-14041,2024-01-26,CUST-0136,Ergonomic Chair,Office Supplies,10.0,299.99,,Corporate,Credit Card
TX-13083,2025-11-27,CUST-0249,Pro Laptop,Electronics ,4.0,1200.0, North ,Corporate,Credit Card
TX-13061,2025-08-17,CUST-0393,Laptop Sleeve, accessories,3.0,29.99,East,Corporate,PayPal
TX-13025,2025-04-19,CUST-0139,Ergonomic Chair,Office Supplies,4.0,299.99,East,Consumer,Cash
TX-10970,2025-02-25,CUST-0042,Pro Laptop,Electronics ,4.0,1200.0,south,Small Business,PayPal
TX-10013,2025-07-17,CUST-0019,Ergonomic Chair,Office Supplies,3.0,299.99,West,Consumer,Bank Transfer
TX-10873,2025-08-07,CUST-0377,Wireless Mouse, accessories,10.0,49.99,south,Corporate,Bank Transfer
TX-10808,2024-10-22,CUST-0218,Desk Mat, accessories,2.0,22.5,East,Consumer,Credit Card
TX-13198,2024-10-16,CUST-0137,Whiteboard,Office Supplies,4.0,64.79,south,Consumer,PayPal
TX-10514,2024-01-06,CUST-0004,Laptop Sleeve, accessories,1.0,29.99, North ,Small Business,Credit Card
TX-14498,2024-10-29,CUST-0187,Standing Desk,Office Supplies,2.0,450.0,south,Small Business,Credit Card
TX-10409,2024-12-18,CUST-0053,Whiteboard,Office Supplies,3.0,75.19,East,Small Business,PayPal
TX-13458,2025-03-07,CUST-0393,Smartwatch,Electronics ,8.0,162.0,East,Corporate,Cash
TX-14368,2025-04-02,CUST-0105,Premium Notebook,Office Supplies,4.0,15.5,West,Consumer,Bank Transfer
TX-10207,2025-10-20,CUST-0269,Gel Pens 12-Pack,Office Supplies,8.0,12.99,East,Corporate,PayPal
TX-13271,2025-02-06,CUST-0398,Laptop Sleeve, accessories,3.0,29.99, North ,Corporate,Credit Card
TX-10458,2024-06-30,CUST-0039,Premium Tablet,Electronics ,1.0,546.0,south,Consumer,Cash
TX-13523,2024-08-24,CUST-0143,Noise-Cancelling Headphones,Electronics ,2.0,250.0, North ,Consumer,Credit Card
TX-12430,2024-11-18,CUST-0360,Smartwatch,Electronics ,1.0,200.0, North ,Small Business,Bank Transfer
TX-13711,02/23/2024,CUST-0344,Standing Desk,Office Supplies,7.0,450.0,south,Corporate,Bank Transfer
TX-10110,2024-01-28,CUST-0203,USB-C Multi-Hub, accessories,2.0,39.99,south,Small Business,Cash
TX-13800,2025-02-23,CUST-0258,4K Monitor,Electronics ,4.0,350.0,south,Small Business,Bank Transfer
